Ionic Liquid,Cation,Anion,Viscosity (Pa.s),Viscosity (mPa.s),ln_visc,Cation-SMILES,Anion-SMILES,IL_SMILES,Temp (K),Pressure (kPa),MolecularFormula,C,H,N,O,S,P,F,Cl,Br,I
1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,0.0463,46.3,3.835141961,CCCC[N+]1=CC=CC=C1,[B-](F)(F)(F)F,CCCC[N+]1=CC=CC=C1.[B-](F)(F)(F)F,323.15,101.325,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,0.038,38,3.63758616,CCCC[N+]1=CC=CC=C1,[B-](F)(F)(F)F,CCCC[N+]1=CC=CC=C1.[B-](F)(F)(F)F,328.15,101.325,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,0.0315,31.5,3.449987546,CCCC[N+]1=CC=CC=C1,[B-](F)(F)(F)F,CCCC[N+]1=CC=CC=C1.[B-](F)(F)(F)F,333.15,101.325,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,0.0265,26.5,3.277144733,CCCC[N+]1=CC=CC=C1,[B-](F)(F)(F)F,CCCC[N+]1=CC=CC=C1.[B-](F)(F)(F)F,338.15,101.325,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,0.0226,22.6,3.117949906,CCCC[N+]1=CC=CC=C1,[B-](F)(F)(F)F,CCCC[N+]1=CC=CC=C1.[B-](F)(F)(F)F,343.15,101.325,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,0.0194,19.4,2.965273066,CCCC[N+]1=CC=CC=C1,[B-](F)(F)(F)F,CCCC[N+]1=CC=CC=C1.[B-](F)(F)(F)F,348.15,101.325,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,0.0168,16.8,2.821378886,CCCC[N+]1=CC=CC=C1,[B-](F)(F)(F)F,CCCC[N+]1=CC=CC=C1.[B-](F)(F)(F)F,353.15,101.325,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.076,76,4.33073334,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,283.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.06,60,4.094344562,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,288.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.0488,48.8,3.887730313,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,293.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.04,40,3.688879454,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,298.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.0333,33.3,3.505557397,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,303.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.0281,28.1,3.335769576,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,308.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.024,24,3.17805383,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,313.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.0207,20.7,3.0301337,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,318.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.018,18,2.890371758,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,323.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.0158,15.8,2.76000994,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,328.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.0139,13.9,2.63188884,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,333.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.0124,12.4,2.517696473,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,338.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.0111,11.1,2.406945108,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,343.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.01,10,2.302585093,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,348.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-butylpyridinium bis(fluorosulfonyl)amide,1-butylpyridinium,bis(fluorosulfonyl)amide,0.0091,9.1,2.208274414,CCCC[N+]1=CC=CC=C1,[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC[N+]1=CC=CC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,353.15,101.325,C9H14F2N2O4S2,9,14,2,4,2,0,2,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.137,137,4.919980926,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,293.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.097,97,4.574710979,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,298.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.0718,71.8,4.273884476,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,303.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.0546,54.6,4.000033883,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,308.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.0423,42.3,3.744787086,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,313.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.034,34,3.526360525,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,318.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.0278,27.8,3.325036021,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,323.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.0229,22.9,3.131136911,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,328.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.0193,19.3,2.960105096,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,333.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.0164,16.4,2.797281335,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,338.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.014,14,2.63905733,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,343.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(2-hydroxyethyl)pyridinium tricyanomethanide,1-(2-hydroxyethyl)pyridinium,tricyanomethanide,0.0123,12.3,2.509599262,OCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,348.15,101,C11H10N4O,11,10,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.126,126,4.836281907,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,293.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0925,92.5,4.527208645,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,298.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0695,69.5,4.241326753,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,303.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0538,53.8,3.985273467,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,308.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0425,42.5,3.749504076,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,313.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0346,34.6,3.543853682,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,318.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0281,28.1,3.335769576,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,323.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0234,23.4,3.152736022,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,328.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0198,19.8,2.985681938,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,333.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0169,16.9,2.827313622,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,338.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0145,14.5,2.674148649,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,343.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
1-(3-hydroxypropyl)pyridinium tricyanomethanide,1-(3-hydroxypropyl)pyridinium,tricyanomethanide,0.0131,13.1,2.57261223,OCCC[N+]1=CC=CC=C1,N#C[C-](C#N)C#N,OCCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,348.15,101,C12H12N4O,12,12,4,1,0,0,0,0,0,0
2-methylpyridinium bis(trifluoromethanesulfonyl)imide,2-methylpyridinium,bis(trifluoromethanesulfonyl)imide,0.0567,56.7,4.037774211,CC1=CC=CC=[NH+]1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC1=CC=CC=[NH+]1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.85,101.325,C8H8F6N2O4S2,8,8,2,4,2,0,6,0,0,0
2-methylpyridinium bis(trifluoromethanesulfonyl)imide,2-methylpyridinium,bis(trifluoromethanesulfonyl)imide,0.0526,52.6,3.96271612,CC1=CC=CC=[NH+]1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC1=CC=CC=[NH+]1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,301.05,101.325,C8H8F6N2O4S2,8,8,2,4,2,0,6,0,0,0
2-methylpyridinium bis(trifluoromethanesulfonyl)imide,2-methylpyridinium,bis(trifluoromethanesulfonyl)imide,0.0436,43.6,3.77505715,CC1=CC=CC=[NH+]1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC1=CC=CC=[NH+]1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,311.05,101.325,C8H8F6N2O4S2,8,8,2,4,2,0,6,0,0,0
2-methylpyridinium bis(trifluoromethanesulfonyl)imide,2-methylpyridinium,bis(trifluoromethanesulfonyl)imide,0.0346,34.6,3.543853682,CC1=CC=CC=[NH+]1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC1=CC=CC=[NH+]1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,317.65,101.325,C8H8F6N2O4S2,8,8,2,4,2,0,6,0,0,0
2-methylpyridinium bis(trifluoromethanesulfonyl)imide,2-methylpyridinium,bis(trifluoromethanesulfonyl)imide,0.0272,27.2,3.303216973,CC1=CC=CC=[NH+]1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC1=CC=CC=[NH+]1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.75,101.325,C8H8F6N2O4S2,8,8,2,4,2,0,6,0,0,0
2-methylpyridinium bis(trifluoromethanesulfonyl)imide,2-methylpyridinium,bis(trifluoromethanesulfonyl)imide,0.02169,21.69,3.076851325,CC1=CC=CC=[NH+]1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC1=CC=CC=[NH+]1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,331.15,101.325,C8H8F6N2O4S2,8,8,2,4,2,0,6,0,0,0
2-methylpyridinium trifluoroacetate,2-methylpyridinium,trifluoroacetate,0.02537,25.37,3.233567374,CC1=CC=CC=[NH+]1,C(=O)(C(F)(F)F)[O-],CC1=CC=CC=[NH+]1.C(=O)(C(F)(F)F)[O-],299.45,101.325,C8H8F3NO2,8,8,1,2,0,0,3,0,0,0
2-methylpyridinium trifluoroacetate,2-methylpyridinium,trifluoroacetate,0.01641,16.41,2.797890905,CC1=CC=CC=[NH+]1,C(=O)(C(F)(F)F)[O-],CC1=CC=CC=[NH+]1.C(=O)(C(F)(F)F)[O-],309.15,101.325,C8H8F3NO2,8,8,1,2,0,0,3,0,0,0
2-methylpyridinium trifluoroacetate,2-methylpyridinium,trifluoroacetate,0.01208,12.08,2.491551193,CC1=CC=CC=[NH+]1,C(=O)(C(F)(F)F)[O-],CC1=CC=CC=[NH+]1.C(=O)(C(F)(F)F)[O-],318.15,101.325,C8H8F3NO2,8,8,1,2,0,0,3,0,0,0
2-methylpyridinium trifluoroacetate,2-methylpyridinium,trifluoroacetate,0.01009,10.09,2.311544834,CC1=CC=CC=[NH+]1,C(=O)(C(F)(F)F)[O-],CC1=CC=CC=[NH+]1.C(=O)(C(F)(F)F)[O-],323.45,101.325,C8H8F3NO2,8,8,1,2,0,0,3,0,0,0
2-methylpyridinium trifluoroacetate,2-methylpyridinium,trifluoroacetate,0.00797,7.97,2.075684493,CC1=CC=CC=[NH+]1,C(=O)(C(F)(F)F)[O-],CC1=CC=CC=[NH+]1.C(=O)(C(F)(F)F)[O-],331.05,101.325,C8H8F3NO2,8,8,1,2,0,0,3,0,0,0
2-methylpyridinium trifluoroacetate,2-methylpyridinium,trifluoroacetate,0.00574,5.74,1.74745921,CC1=CC=CC=[NH+]1,C(=O)(C(F)(F)F)[O-],CC1=CC=CC=[NH+]1.C(=O)(C(F)(F)F)[O-],344.15,101.325,C8H8F3NO2,8,8,1,2,0,0,3,0,0,0
2-methylpyridinium acetate,2-methylpyridinium,acetate,0.00244,2.44,0.891998039,CC1=CC=CC=[NH+]1,CC(=O)[O-],CC1=CC=CC=[NH+]1.CC(=O)[O-],299.25,101.325,C8H11NO2,8,11,1,2,0,0,0,0,0,0
2-methylpyridinium acetate,2-methylpyridinium,acetate,0.00204,2.04,0.712949808,CC1=CC=CC=[NH+]1,CC(=O)[O-],CC1=CC=CC=[NH+]1.CC(=O)[O-],308.15,101.325,C8H11NO2,8,11,1,2,0,0,0,0,0,0
2-methylpyridinium acetate,2-methylpyridinium,acetate,0.00153,1.53,0.425267735,CC1=CC=CC=[NH+]1,CC(=O)[O-],CC1=CC=CC=[NH+]1.CC(=O)[O-],323.65,101.325,C8H11NO2,8,11,1,2,0,0,0,0,0,0
2-methylpyridinium acetate,2-methylpyridinium,acetate,0.00121,1.21,0.19062036,CC1=CC=CC=[NH+]1,CC(=O)[O-],CC1=CC=CC=[NH+]1.CC(=O)[O-],340.25,101.325,C8H11NO2,8,11,1,2,0,0,0,0,0,0
2-methylpyridinium acetate,2-methylpyridinium,acetate,0.00101,1.01,0.009950331,CC1=CC=CC=[NH+]1,CC(=O)[O-],CC1=CC=CC=[NH+]1.CC(=O)[O-],352.85,101.325,C8H11NO2,8,11,1,2,0,0,0,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.0586,58.6,4.070734697,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,10000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.0623,62.3,4.131961426,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,15000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.0704,70.4,4.254193263,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,25000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.0947,94.7,4.550714,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,50000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.1263,126.3,4.838660029,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,75000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.0401,40.1,3.691376334,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,10000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.0423,42.3,3.744787086,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,15000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.0472,47.2,3.854393893,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,25000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.0617,61.7,4.122283931,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,50000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,1-butyl-3-methylpyridinium,bis[(trifluoromethyl)sulfonyl]amide,0.0805,80.5,4.388257184,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,75000,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
